ID,Household income,Method,education,Household size,Rainfall,Ave temp,Travel time,Amount spent,Availability,Quality,Willingness to pay,Kitchen Sink,ToiletWC,Garden,car,Volume in lpcd,Shortest distance,Height diff
1,100000,carried,2,4,0,75,25,9000,often,good,8000,0,0,0,0,90,136.01,4
2,50000,delivered,2,4,0,75,55,5000,often,good,4000,0,0,0,0,50,349.69,2
3,85000,delivered,1,3,0,75,25,9000,not_often,good,11000,0,0,0,0,120,335.43,7
4,80000,delivered,1,5,0,75,35,5000,often,fair,4000,0,0,0,0,50,310.44,2
5,75000,delivered,1,4,0,75,30,8000,often,fair,7000,0,0,0,0,80,276.74,0
6,50000,carried,2,4,0,75,45,5000,often,good,4000,0,0,0,0,50,224.96,2
7,75000,carried,1,4,0,75,30,8000,not_often,fair,7000,0,0,0,0,80,167.03,4
8,75000,carried,1,6,0,75,25,6000,not_often,good,9000,0,0,0,0,60,122.1,3
9,75000,carried,1,6,0,75,30,5000,not_often,fair,4000,0,0,0,0,50,107.42,3
10,75000,carried,1,6,0,75,25,6000,often,fair,9000,0,0,0,0,60,151.09,3
11,75000,carried,2,3,0,75,25,9000,not_often,good,11000,0,0,0,0,120,249,1
12,75000,carried,1,6,0,75,25,6000,not_often,good,9000,0,0,0,0,60,290,8
13,75000,carried,1,3,0,75,35,8000,not_often,fair,7000,0,0,0,0,80,266.37,6
14,75000,delivered,1,5,0,75,40,5000,not_often,fair,4000,0,0,0,0,50,238.1,3
15,75000,carried,2,4,0,75,60,4000,often,fair,3000,0,0,0,0,40,203.82,0
16,75000,carried,1,4,0,75,30,8000,often,fair,7000,0,0,0,0,80,156.35,2
17,75000,carried,1,3,0,75,40,8000,often,fair,7000,0,0,0,0,80,104.85,2
18,45000,carried,3,5,0,75,40,5000,often,fair,4000,0,0,0,0,50,76.55,1
19,40000,carried,1,4,0,75,60,4000,not_often,good,3000,0,0,0,0,40,52.61,2
20,105000,carried,2,3,0,75,25,9000,often,good,11000,0,0,0,0,120,126.21,1
21,100000,carried,1,6,0,75,25,6000,not_often,fair,9000,0,0,0,0,60,189.99,0
22,105000,delivered,1,6,0,75,25,6000,not_often,fair,9000,0,0,0,0,60,251.53,7
23,50000,delivered,1,4,0,75,55,5000,often,fair,4000,0,0,0,0,50,240.93,7
24,45000,delivered,1,3,0,75,40,8000,often,good,7000,0,0,0,0,80,207.39,5
25,65000,carried,1,5,0,75,35,5000,often,fair,4000,0,0,0,0,50,182.72,2
26,50000,carried,1,3,0,75,40,8000,not_often,good,7000,0,0,0,0,80,112.16,0
27,105000,carried,1,3,0,75,25,9000,not_often,good,11000,0,0,0,0,120,56.3,1
28,40000,carried,1,4,0,75,60,4000,not_often,fair,3000,0,0,0,0,40,30.41,1
29,40000,carried,1,3,0,75,40,8000,often,good,7000,0,0,0,0,80,74.43,2
30,40000,carried,1,4,0,75,60,4000,not_often,good,3000,0,0,0,0,40,141.01,2
31,40000,carried,1,4,0,75,60,4000,often,fair,3000,0,0,0,0,40,144.28,3
32,40000,delivered,1,4,0,75,30,3000,often,good,7000,0,0,0,0,30,167.93,5
33,40000,carried,2,4,0,75,30,6000,not_often,good,7000,0,0,0,0,60,67.2,4
34,40000,delivered,1,3,0,75,25,9000,often,good,12000,0,0,0,0,90,93.52,5
35,40000,delivered,1,4,0,75,60,4000,often,fair,3000,0,0,0,1,40,102.07,5
36,40000,delivered,1,5,0,75,40,4000,not_often,good,4000,0,0,0,0,40,60.88,2
37,40000,carried,1,3,0,75,25,7000,not_often,good,11000,0,0,0,0,70,87,0
38,40000,delivered,1,4,0,75,30,5000,not_often,fair,7000,0,0,0,0,50,92.91,3
39,100000,delivered,2,4,0,75,30,4000,often,good,7000,0,0,0,0,40,126.53,3
40,60000,delivered,1,3,0,75,40,4000,often,good,7000,0,0,0,0,40,167.06,6
41,45000,delivered,1,3,0,75,35,3000,often,fair,7000,0,0,0,0,30,206.46,6
42,60000,delivered,1,3,0,75,40,3000,not_often,fair,7000,0,0,0,0,30,193.83,6
43,40000,delivered,1,4,0,75,60,3000,often,good,3000,0,0,0,0,30,188.4,4
44,60000,delivered,2,3,0,75,35,4000,not_often,good,7000,0,0,0,0,40,139.45,4
45,65000,carried,2,4,0,75,30,6000,not_often,fair,7000,0,0,0,0,60,74.4,3
46,100000,carried,2,4,0,75,25,9000,not_often,fair,9000,0,0,0,0,100,35.36,1
47,70000,carried,1,5,0,75,40,8000,often,fair,4000,0,0,0,0,80,51.62,1
48,100000,carried,1,6,0,75,25,4000,often,good,9000,0,0,0,0,40,90.8,1
49,85000,delivered,1,6,0,75,25,2000,not_often,fair,9000,0,0,0,0,20,136.56,2
50,100000,delivered,1,6,0,75,25,2000,not_often,fair,9000,0,0,0,0,20,150.72,4
51,90000,delivered,1,6,0,75,25,3000,often,fair,9000,0,0,0,0,30,102.08,1
52,105000,delivered,1,6,0,75,25,3000,often,good,9000,0,0,0,0,30,114.39,3
53,75000,delivered,1,4,0,75,30,4000,often,fair,7000,0,0,0,0,40,139.29,4
54,75000,delivered,1,4,0,75,45,3000,not_often,good,4000,0,0,0,0,30,188.53,3
55,75000,delivered,1,6,0,75,25,2000,not_often,fair,9000,0,0,0,0,20,189.11,3
56,75000,delivered,1,4,0,75,30,3000,not_often,good,7000,0,0,0,0,30,151.82,3
57,75000,delivered,1,5,0,75,40,4000,not_often,fair,4000,0,0,0,0,40,98.27,3
58,75000,carried,2,3,0,75,25,8000,often,fair,11000,0,0,0,0,80,66.1,3
59,75000,delivered,1,3,0,75,40,9000,often,fair,8000,0,0,0,0,90,54.04,2
60,75000,carried,1,3,0,75,35,9000,often,fair,7000,0,0,0,0,100,37.12,1
61,80000,delivered,1,4,0,75,30,6000,often,good,7000,0,0,0,0,60,77.16,2
62,40000,delivered,1,4,0,75,60,5000,not_often,good,3000,0,0,0,0,50,118.44,2
63,75000,delivered,1,4,0,75,30,3000,not_often,very good,7000,0,0,0,0,30,176.82,3
64,40000,delivered,1,4,0,75,55,2000,not_often,very good,4000,0,0,0,0,20,235.36,6
65,45000,delivered,2,3,0,75,40,2000,often,very good,7000,0,0,0,0,20,254.87,7
66,90000,delivered,2,6,0,75,25,1000,often,good,9000,0,0,0,0,10,296.1,9
67,50000,carried,1,4,0,75,55,3000,often,good,4000,0,0,0,0,30,207.2,5
68,60000,carried,1,3,0,75,40,3000,often,good,7000,0,0,0,0,30,238.32,6
69,60000,delivered,1,4,0,75,55,3000,often,good,4000,0,0,0,0,30,197.28,5
70,60000,delivered,1,6,0,75,25,1000,often,good,9000,0,0,0,0,10,228.64,6
71,60000,delivered,1,4,0,75,60,1000,not_often,fair,3000,0,0,0,0,10,237.98,6
72,60000,delivered,1,5,0,75,40,2000,not_often,fair,4000,0,0,0,0,20,197.31,5
73,60000,delivered,1,3,0,75,40,4000,often,fair,7000,0,0,0,0,40,209.4,5
74,60000,delivered,1,4,0,75,30,2000,often,fair,7000,0,0,0,0,20,261.01,6
75,65000,delivered,1,5,0,75,40,2000,often,good,4000,0,0,0,0,20,234.85,6
76,70000,delivered,1,4,0,75,30,2000,not_often,good,7000,0,0,0,0,20,281.32,4
77,40000,delivered,2,4,0,75,60,1000,not_often,fair,3000,0,0,0,0,10,344.41,0
78,45000,delivered,1,3,0,75,40,2000,not_often,good,7000,0,0,0,0,20,315.41,1
79,95000,delivered,1,6,0,75,25,1000,often,fair,9000,0,0,0,0,10,347.59,2
80,105000,delivered,1,4,0,75,25,1000,often,good,8000,0,0,0,0,10,372.86,3
81,75000,delivered,1,6,0,75,25,1000,not_often,good,9000,0,0,0,0,10,408.79,5
82,60000,delivered,2,3,0,75,40,2000,often,fair,7000,0,0,0,0,20,389.42,4
83,105000,delivered,1,3,0,75,25,2000,often,good,11000,0,0,0,0,20,415.88,8
84,95000,delivered,3,6,0,75,25,1000,not_often,fair,9000,0,0,0,0,10,465.97,15
85,80000,delivered,1,4,0,75,30,2000,not_often,fair,7000,0,0,0,0,20,491.23,11
86,45000,delivered,1,3,0,75,40,3000,not_often,fair,7000,0,0,0,0,30,434.01,4
87,60000,delivered,1,3,0,75,35,3000,often,good,7000,0,0,0,0,30,491.92,3
88,85000,delivered,1,6,0,75,25,1000,often,good,9000,0,0,0,0,10,422.2,3
89,45000,delivered,2,3,0,75,40,4000,often,fair,7000,0,0,0,0,40,349.23,8
90,45000,delivered,1,3,0,75,40,4000,not_often,good,7000,0,0,0,0,40,326.96,10
91,45000,delivered,1,4,0,75,55,5000,not_often,good,4000,0,0,0,0,50,297.43,7
92,45000,delivered,1,4,0,75,60,4000,not_often,good,3000,0,0,0,0,40,345.24,11
93,45000,delivered,1,6,0,75,25,2000,not_often,fair,9000,0,0,0,0,20,318.68,10
94,45000,delivered,1,6,0,75,25,2000,often,fair,9000,0,0,0,0,20,292.31,9
95,45000,delivered,2,6,0,75,25,2000,not_often,very good,9000,0,0,0,0,20,320.98,10
96,45000,delivered,2,3,0,75,25,4000,not_often,very good,12000,0,0,0,0,40,359.9,16
97,45000,delivered,1,4,0,75,60,3000,often,very good,3000,0,0,0,0,30,322.58,12
98,50000,delivered,1,4,0,75,55,5000,not_often,fair,4000,0,0,0,0,50,266.32,10
99,80000,delivered,1,4,0,75,30,3000,not_often,fair,7000,0,0,0,0,30,364.61,9
100,70000,delivered,2,5,0,75,40,8000,often,fair,4000,0,0,0,0,80,239.56,2
101,85000,delivered,1,6,0,75,25,7000,often,good,9000,0,0,0,0,70,90.27,2
102,105000,delivered,1,3,0,75,35,9000,often,fair,8000,0,0,0,0,130,201.42,2
103,40000,delivered,1,4,0,75,60,8000,not_often,fair,3000,0,0,0,0,80,154.25,3
104,65000,delivered,1,5,0,75,40,6000,often,fair,4000,0,0,0,0,60,169.96,3
105,85000,delivered,1,6,0,75,25,5000,not_often,fair,9000,0,0,0,0,50,173.93,6
106,60000,delivered,1,3,0,75,40,9000,not_often,good,7000,0,0,0,0,110,144.14,6
107,75000,delivered,2,4,0,75,30,8000,not_often,very good,7000,0,0,0,0,80,164,6
108,55000,delivered,1,5,0,75,40,8000,not_often,fair,4000,0,0,0,0,80,108.26,2
109,95000,delivered,1,6,0,75,25,6000,often,good,9000,0,0,0,0,60,113.89,2
110,75000,delivered,1,4,0,75,30,9000,not_often,good,7000,0,0,0,0,90,183.35,1
111,85000,delivered,3,6,0,75,25,5000,not_often,fair,9000,0,0,0,0,50,226.74,2
112,85000,delivered,1,4,0,75,30,7000,not_often,fair,7000,0,0,0,0,70,283.47,1
113,85000,delivered,1,3,0,75,35,9000,not_often,good,7000,0,0,0,0,100,261.69,2
114,85000,carried,1,4,0,75,30,9000,often,good,7000,0,0,0,0,110,118.68,2
115,85000,delivered,2,5,0,75,40,9000,often,fair,4000,0,0,0,0,120,33.53,1
116,85000,delivered,1,5,0,75,40,6000,often,fair,4000,0,0,0,0,60,142.44,2
117,85000,carried,2,4,0,75,30,9000,not_often,good,7000,0,0,0,0,100,81.5,0
118,85000,carried,1,5,0,75,40,8000,not_often,good,4000,0,0,0,0,80,88.28,2
119,100000,delivered,1,3,0,75,25,9000,not_often,good,12000,0,0,0,0,100,199.4,5
120,80000,delivered,1,6,0,75,25,5000,not_often,good,9000,0,0,0,0,50,172,7
121,40000,delivered,1,4,0,75,45,8000,often,fair,3000,0,0,0,0,80,147.49,3
122,50000,delivered,1,4,0,75,55,9000,often,fair,4000,0,0,0,0,100,57.01,1
123,100000,carried,1,3,0,75,25,9000,not_often,good,12000,0,0,0,0,130,56.75,2
124,100000,delivered,1,4,0,75,25,8000,often,good,9000,0,0,0,0,80,145.91,8
125,40000,delivered,1,4,0,75,60,9000,not_often,good,3000,0,0,0,0,110,55.01,1
126,100000,carried,1,3,0,75,25,9000,not_often,good,12000,0,0,0,0,130,88.62,4
127,60000,carried,1,3,0,75,40,9000,often,good,7000,0,0,0,0,130,97.74,3
128,40000,carried,1,4,0,75,60,9000,not_often,fair,3000,0,0,0,0,120,32.02,1
129,95000,carried,1,6,0,75,25,7000,often,good,9000,0,0,0,0,70,79.88,0
130,45000,delivered,1,3,0,75,40,9000,not_often,good,7000,0,0,0,1,130,95.52,4
131,85000,carried,1,4,0,75,30,9000,often,good,7000,0,0,0,0,110,56.01,1
132,60000,delivered,1,3,0,75,40,9000,not_often,fair,7000,0,0,0,0,120,94.37,1
133,75000,delivered,1,4,0,75,30,9000,often,good,7000,0,0,0,0,130,23.85,1
134,80000,carried,2,4,0,75,30,9000,not_often,good,7000,0,0,0,0,110,74.17,1
135,95000,carried,1,6,0,75,25,7000,often,fair,9000,0,0,0,0,70,79.2,1
136,95000,delivered,1,6,0,75,25,9000,not_often,good,9000,0,0,0,0,90,30.59,1
137,95000,carried,1,4,0,75,25,9000,not_often,fair,8000,0,0,0,0,120,67.08,2
138,95000,delivered,1,5,0,75,40,9000,often,good,4000,0,0,0,0,90,69.35,2
139,95000,delivered,1,3,0,75,40,9000,not_often,good,7000,0,0,0,0,160,49.48,1
140,95000,delivered,1,3,0,75,40,9000,often,fair,7000,0,0,0,0,160,45.88,0
141,95000,carried,1,4,0,75,30,9000,often,fair,7000,0,0,0,0,100,93.91,3
142,75000,delivered,1,6,0,75,25,9000,often,good,9000,0,0,0,0,100,10.77,0
143,95000,delivered,1,6,0,75,25,8000,often,good,9000,0,0,0,0,80,60.44,2
144,60000,carried,1,3,0,75,40,9000,not_often,good,7000,0,0,0,0,190,35.44,1
145,75000,carried,1,4,0,75,30,9000,not_often,good,7000,0,0,0,0,120,59.51,0
146,40000,delivered,1,4,0,75,60,9000,not_often,good,3000,0,0,0,0,100,99.76,1
147,65000,delivered,2,5,0,75,40,8000,often,good,4000,0,0,0,0,80,89.47,2
148,85000,carried,1,6,0,75,25,8000,not_often,fair,9000,0,0,0,0,80,57.71,1
149,40000,delivered,1,4,0,75,60,4000,not_often,fair,3000,0,0,0,0,40,229.59,8
150,45000,carried,1,3,0,75,40,9000,not_often,good,7000,0,0,0,0,170,36.36,1
151,65000,delivered,1,5,0,75,35,8000,often,good,4000,0,0,0,0,80,129.4,5
152,40000,delivered,1,4,0,75,60,9000,often,fair,3000,0,0,0,0,100,121.5,4
153,40000,delivered,2,6,0,75,25,6000,often,good,9000,0,0,0,0,60,177.72,4
154,40000,delivered,1,5,0,75,40,2000,often,good,4000,0,0,0,0,20,230.65,7
155,40000,delivered,1,4,0,75,30,3000,often,fair,7000,0,0,0,0,30,294.54,6
156,40000,delivered,1,4,0,75,25,3000,not_often,fair,8000,0,0,0,0,30,178.72,2
157,40000,delivered,1,5,0,75,40,2000,not_often,fair,4000,0,0,0,0,20,196.02,9
158,90000,delivered,1,6,0,75,25,1000,often,fair,9000,0,0,0,0,10,224.45,11
159,105000,delivered,1,6,0,75,25,2000,often,fair,9000,0,0,0,0,20,215.2,11
160,70000,delivered,1,5,0,75,40,2000,not_often,fair,4000,0,0,0,0,20,210.11,5
161,70000,delivered,2,3,0,75,35,3000,often,fair,7000,0,0,0,0,30,250.91,6
162,70000,delivered,1,5,0,75,40,1000,often,good,4000,0,0,0,0,10,332.63,7
163,70000,delivered,1,6,0,75,20,1000,not_often,good,9000,0,0,0,0,10,389.28,1
164,70000,delivered,1,3,0,75,20,2000,often,fair,12000,0,0,0,0,20,448.99,3
165,105000,delivered,1,4,0,75,30,2000,often,good,7000,0,0,0,0,20,338.76,10
166,40000,delivered,1,4,0,75,55,2000,often,good,3000,0,0,0,0,20,305.81,18
167,100000,delivered,2,3,0,75,20,3000,not_often,fair,12000,0,0,0,0,30,308.01,18
168,40000,delivered,1,4,0,75,60,2000,not_often,fair,3000,0,0,0,0,20,400.05,22
169,50000,delivered,1,4,0,75,55,2000,not_often,fair,4000,0,0,0,0,20,420.33,23
170,55000,delivered,1,3,0,75,40,3000,often,good,7000,0,0,0,0,30,378.8,18
171,70000,delivered,1,5,0,75,35,1000,not_often,fair,4000,0,0,0,0,10,426.9,11
172,50000,delivered,1,4,0,75,60,2000,often,fair,3000,0,0,0,0,20,473.33,10
173,80000,delivered,1,4,0,75,30,2000,often,good,7000,0,0,0,0,20,531.51,18
174,80000,delivered,1,5,0,75,40,1000,not_often,fair,4000,0,0,0,0,10,527.39,16
175,80000,delivered,1,6,0,75,20,1000,often,fair,9000,0,0,0,0,10,463.04,4
176,80000,delivered,1,3,0,75,20,2000,not_often,good,11000,0,0,0,0,20,488.07,26
177,80000,delivered,1,4,0,75,55,2000,often,good,9000,0,0,0,0,20,474.22,15
178,80000,delivered,1,4,0,75,30,2000,often,fair,7000,0,0,0,0,20,469.3,24
179,80000,delivered,1,5,0,75,40,1000,not_often,good,4000,0,0,0,0,10,470.34,17
180,80000,delivered,1,3,0,75,40,4000,not_often,fair,7000,0,0,0,0,40,405.81,9
181,80000,delivered,1,4,0,75,30,3000,not_often,fair,7000,0,0,0,0,30,379.33,16
182,50000,delivered,1,4,0,75,30,3000,often,good,7000,0,0,0,0,30,323.36,12
183,60000,delivered,1,3,0,75,40,3000,not_often,fair,7000,0,0,0,0,30,373.55,9
184,50000,delivered,1,4,0,75,55,5000,not_often,good,4000,0,0,0,0,50,268.75,9
185,70000,carried,1,5,0,75,40,2000,not_often,good,4000,0,0,0,0,20,342.38,2
186,95000,carried,2,5,0,75,35,2000,not_often,good,4000,0,0,0,0,20,297.26,6
187,95000,delivered,1,6,0,75,20,2000,often,good,9000,0,0,0,1,20,231.68,8
188,65000,delivered,1,5,0,75,40,2000,not_often,good,4000,0,0,0,0,20,237.2,0
189,45000,delivered,1,3,0,75,40,9000,not_often,good,7000,0,0,0,0,100,186.42,6
190,40000,delivered,1,4,0,75,60,9000,not_often,fair,3000,0,0,0,0,100,72.57,3
191,55000,carried,1,3,0,75,40,9000,not_often,fair,7000,0,0,0,0,120,112.72,3
192,55000,delivered,1,3,0,75,40,9000,often,fair,7000,0,0,0,0,120,159.14,6
193,85000,delivered,1,6,0,75,40,5000,often,fair,9000,0,0,0,0,50,196.45,4
194,90000,delivered,1,5,0,75,40,6000,often,fair,4000,0,0,0,0,60,222.3,9
195,60000,carried,1,3,0,75,40,9000,often,good,7000,0,0,0,0,130,128.72,1
